userid,courseid,num_video_views,num_quiz_attempts,num_assignments_submitted,num_grade_views,num_total_events,first_time,last_time,duration_days
9137,1,0,0,0,316,316,2022-09-07 15:35:38,2023-01-24 18:25:58,140
9137,936,1,0,0,0,7,2022-11-09 05:30:00,2023-01-22 12:30:11,75
9137,937,0,0,0,0,3,2022-10-03 13:17:03,2022-10-03 13:17:26,1
9137,1698,20,0,29,0,186,2022-09-06 20:19:15,2023-01-22 09:48:41,138
9137,1726,1,0,0,0,4,2022-11-01 13:29:34,2023-01-17 22:06:20,78
9137,2289,0,0,0,0,5,2022-10-06 05:04:49,2023-01-11 17:24:45,98
9137,2290,1,0,0,0,4,2022-11-01 18:04:14,2022-11-01 18:05:08,1
9137,2707,4,0,0,0,8,2022-10-24 21:05:03,2022-10-24 21:05:49,1
9137,3094,6,0,0,0,19,2022-10-31 21:49:44,2023-01-07 12:13:31,68
9155,0,0,0,0,0,423,2022-09-07 11:02:05,2023-01-24 16:08:46,140
9155,1,0,0,0,1,22,2022-09-22 18:04:04,2022-11-24 18:08:36,64
9155,42,34,11,28,7,173,2022-09-08 09:12:01,2023-01-24 16:14:53,139
9155,81,0,0,0,0,3,2022-09-07 11:02:16,2022-09-09 09:03:01,2
9155,670,77,26,75,15,360,2022-09-07 11:02:23,2023-01-23 19:17:02,139
9155,677,10,102,65,13,331,2022-09-07 11:02:21,2023-01-22 17:16:29,138
9155,1686,32,0,2,6,99,2022-09-07 11:02:17,2023-01-22 17:23:37,138
9155,1687,12,0,8,15,88,2022-09-07 11:02:13,2023-01-22 14:31:39,138
9155,1688,21,0,18,2,130,2022-09-08 09:11:59,2023-01-23 19:16:18,138
9155,1694,0,0,12,12,73,2022-09-07 11:02:08,2023-01-22 14:31:36,138
9155,1695,34,1,48,8,197,2022-09-07 11:02:19,2023-01-22 14:31:59,138
9155,3094,14,0,24,15,103,2022-09-21 11:10:10,2023-01-23 19:16:12,125
9157,0,0,0,0,0,8,2022-09-03 14:50:17,2022-09-29 19:32:50,27
9160,0,0,0,0,0,46,2022-09-13 04:32:32,2023-01-16 00:05:27,125
9160,1,0,0,0,0,7,2022-09-27 22:29:34,2022-11-09 11:47:20,43
9160,1927,2,0,0,0,4,2022-09-13 04:35:07,2022-12-05 21:01:21,84
9160,2008,0,0,0,0,1,2022-12-05 20:59:40,2022-12-05 20:59:40,1
9160,2009,5,0,19,0,40,2022-09-13 04:33:33,2022-12-05 21:03:01,84
9160,2011,8,21,21,1,70,2022-11-22 21:23:46,2023-01-16 00:04:41,55
9160,2012,0,0,0,0,1,2023-01-12 19:38:26,2023-01-12 19:38:26,1
9160,2700,0,0,0,0,2,2022-09-13 04:33:08,2022-09-27 22:33:11,15
9160,2903,21,0,0,0,38,2022-11-07 21:38:23,2023-01-13 07:31:32,67
9166,0,0,0,0,0,66,2022-09-12 07:01:11,2023-01-20 08:01:33,131
9166,1,0,0,0,1,5,2022-10-10 06:58:43,2022-11-08 09:50:08,30
9166,1860,0,0,0,0,2,2022-09-12 07:01:24,2022-09-19 09:43:01,8
9166,3114,0,0,0,0,6,2022-10-17 07:00:11,2022-11-08 09:48:58,23
9166,3117,4,0,97,0,181,2022-10-03 07:04:25,2023-01-20 08:01:34,110
9166,3118,0,0,0,0,3,2022-10-17 07:00:15,2022-11-08 09:48:59,23
9166,3119,0,0,0,0,4,2022-11-08 09:48:30,2022-11-08 09:49:47,1
9179,0,0,0,0,0,71,2022-10-28 09:05:06,2023-01-18 19:03:43,83
9179,1,0,0,0,15,17,2023-01-07 12:46:16,2023-01-18 19:03:53,12
9179,1927,4,0,0,0,8,2023-01-11 13:14:39,2023-01-11 13:15:28,1
9179,2008,0,0,0,0,2,2022-11-08 09:45:32,2023-01-16 19:11:23,70
9179,2009,0,0,13,0,21,2022-10-28 09:05:51,2022-11-08 09:46:17,12
9179,2011,7,23,37,3,111,2022-11-23 13:16:23,2023-01-17 19:04:54,56
9179,2012,0,0,0,0,1,2022-11-01 10:26:11,2022-11-01 10:26:11,1
9179,2013,51,0,0,7,119,2022-11-01 10:26:37,2023-01-12 12:47:10,73
9179,2700,0,0,0,0,3,2022-11-08 09:46:02,2023-01-11 13:14:34,65
9179,2701,0,0,0,1,11,2022-11-08 09:45:59,2023-01-16 20:51:54,70
9179,2903,35,0,0,4,85,2022-11-01 10:25:48,2023-01-16 19:11:15,77
9184,0,0,0,0,0,53,2022-09-04 08:06:16,2023-01-24 13:20:07,143
9184,1,0,0,0,16,16,2023-01-17 10:15:53,2023-01-24 12:30:37,8
9184,2008,0,0,0,0,2,2022-11-24 08:00:23,2022-11-24 08:00:33,1
9184,2012,0,0,0,0,4,2022-09-04 08:27:18,2023-01-17 10:23:32,136
9184,2013,13,0,0,0,32,2022-09-04 08:07:36,2023-01-18 00:46:00,136
9184,2015,0,0,0,0,2,2022-09-04 08:28:11,2022-09-10 12:08:14,7
9184,2431,1,0,0,0,2,2022-11-27 08:13:41,2022-11-27 08:13:57,1
9184,2445,0,0,0,0,1,2023-01-20 10:15:41,2023-01-20 10:15:41,1
9184,2701,0,0,0,0,1,2022-09-04 08:07:06,2022-09-04 08:07:06,1
9184,2903,30,0,0,0,64,2022-09-04 08:26:39,2023-01-24 13:20:23,143
9191,0,0,0,0,0,115,2022-09-16 18:14:20,2023-01-13 16:53:09,119
9191,1,0,0,0,0,7,2022-09-16 18:14:22,2023-01-13 17:08:07,119
9191,511,0,0,0,0,1,2022-09-16 18:15:42,2022-09-16 18:15:42,1
9191,2008,0,0,0,0,5,2022-09-16 18:18:31,2023-01-13 17:08:04,119
9191,2012,0,0,0,0,7,2022-09-16 18:16:55,2023-01-13 17:08:02,119
9191,2013,30,0,0,0,82,2022-11-21 11:31:23,2023-01-13 17:16:13,54
9191,2015,0,0,0,0,2,2022-11-21 09:46:57,2022-12-04 14:13:55,14
9191,2445,0,0,0,0,3,2022-11-23 12:02:27,2023-01-13 17:07:55,52
9191,2903,42,0,0,1,102,2022-09-16 18:14:48,2023-01-13 17:13:46,119
9201,0,0,0,0,0,29,2022-09-11 09:12:08,2022-12-14 12:04:54,95
9201,1,0,0,0,0,3,2022-09-11 09:18:16,2022-09-11 10:48:24,1
9201,891,18,0,4,0,40,2022-09-11 10:48:33,2022-11-07 18:49:12,58
9201,1909,0,0,2,0,4,2022-09-11 09:12:30,2022-09-11 09:22:19,1
9201,1910,7,0,6,0,26,2022-09-11 09:17:20,2022-10-17 14:19:45,37
9201,2401,6,0,8,0,18,2022-10-12 11:09:53,2022-12-14 12:17:41,64
9209,0,0,0,0,0,27,2022-11-21 23:11:39,2023-01-24 17:56:42,64
9209,1,0,0,0,6,6,2023-01-16 20:18:38,2023-01-24 17:56:45,8
9209,2008,0,0,0,0,2,2022-11-21 23:12:51,2023-01-16 16:24:19,56
9209,2012,0,0,0,0,3,2022-11-21 23:12:42,2023-01-16 20:19:05,56
9209,2013,2,0,0,0,6,2022-11-21 23:12:32,2023-01-23 11:19:11,63
9209,2431,0,0,0,0,2,2022-11-21 23:12:26,2023-01-16 16:24:34,56
9209,2445,0,0,0,0,1,2023-01-16 18:12:18,2023-01-16 18:12:18,1
9209,2701,12,0,0,0,25,2022-11-21 23:12:19,2023-01-16 21:04:21,56
9209,2903,29,0,0,0,62,2022-11-21 23:11:54,2023-01-19 19:21:59,59
9233,0,0,0,0,0,170,2022-09-19 10:36:20,2022-10-31 17:07:32,43
9233,1,0,0,0,0,21,2022-09-19 10:36:22,2022-10-31 11:37:16,43
9233,511,0,0,0,0,1,2022-09-19 10:38:37,2022-09-19 10:38:37,1
9233,1197,0,0,0,0,3,2022-09-19 10:36:34,2022-09-19 10:38:11,1
9233,1212,11,0,0,0,26,2022-09-19 10:37:07,2022-09-23 03:05:04,4
9233,1860,0,0,0,0,1,2022-09-20 01:02:15,2022-09-20 01:02:15,1
9233,3114,0,0,0,0,3,2022-10-25 00:33:54,2022-10-31 14:52:11,7
9233,3117,8,0,26,0,76,2022-10-03 14:28:43,2022-10-31 17:07:45,29
9233,3118,0,0,0,0,6,2022-10-21 10:36:30,2022-10-31 14:52:08,11
9233,3119,0,0,0,0,4,2022-10-21 10:36:52,2022-10-31 14:52:09,11
9235,0,0,0,0,0,54,2022-10-03 14:17:18,2022-12-20 18:06:40,79
9235,1,0,0,0,0,3,2022-10-10 08:22:29,2022-10-11 12:31:39,2
9235,3114,0,0,0,0,3,2022-11-27 12:27:35,2022-12-20 18:23:39,24
9235,3117,0,0,41,1,79,2022-10-03 14:17:27,2022-12-20 18:24:06,79
9235,3118,0,0,0,0,3,2022-11-27 12:27:28,2022-12-20 18:23:45,24
9235,3119,0,0,0,0,4,2022-11-13 12:37:26,2022-12-20 18:23:57,38
9249,0,0,0,0,0,215,2022-09-06 07:22:36,2023-01-22 20:15:57,139
9249,1,0,0,0,30,30,2022-10-19 14:23:24,2023-01-22 20:16:00,96
9249,937,0,0,0,0,9,2022-10-02 17:15:14,2022-10-03 20:22:01,2
9249,1698,24,0,23,0,132,2022-09-06 12:08:45,2022-11-02 10:56:56,57
9249,1726,26,0,6,0,81,2022-11-01 12:30:35,2023-01-19 13:23:30,80
9249,2289,0,0,0,0,1,2022-09-13 09:43:26,2022-09-13 09:43:26,1
9249,2290,6,0,0,0,15,2022-09-06 07:22:54,2022-11-07 10:17:56,63
9249,2705,0,0,0,0,1,2022-11-06 09:26:44,2022-11-06 09:26:44,1
9249,2706,0,0,0,0,3,2022-11-09 12:15:02,2023-01-02 23:05:15,55
9249,2707,21,0,0,0,32,2022-09-21 07:38:57,2022-10-23 16:11:58,33
9263,0,0,0,0,0,40,2022-10-12 07:13:06,2023-01-24 14:56:41,105
9263,1,0,0,0,0,1,2022-11-03 12:22:06,2022-11-03 12:22:06,1
9263,2425,1,0,0,3,9,2022-10-12 07:14:44,2023-01-24 15:02:53,105
9263,2427,3,0,0,2,8,2022-10-12 07:13:44,2023-01-24 14:56:51,105
9263,2429,6,0,2,3,36,2022-10-12 07:17:49,2023-01-24 15:02:45,105
9263,2868,10,0,0,1,13,2022-10-12 07:16:20,2023-01-24 14:53:46,105
9263,2869,7,0,24,1,61,2022-10-12 07:16:04,2023-01-24 14:53:32,105
9263,2925,9,0,32,4,74,2022-10-12 07:15:56,2023-01-24 14:53:06,105
9270,0,0,0,0,0,41,2022-11-10 14:34:51,2023-01-24 15:03:23,76
9270,1,0,0,0,0,1,2023-01-24 14:59:23,2023-01-24 14:59:23,1
9270,2425,0,0,0,4,10,2022-11-12 06:25:28,2023-01-24 15:02:04,74
9270,2427,0,0,0,3,8,2022-11-12 06:25:17,2023-01-24 15:02:22,74
9270,2429,1,0,0,1,8,2022-11-12 06:24:47,2023-01-24 15:02:30,74
9270,2868,0,0,0,3,9,2022-11-12 06:24:35,2023-01-24 15:02:35,74
9270,2869,8,0,14,3,49,2022-11-10 14:35:35,2023-01-24 15:02:41,76
9270,2925,0,0,20,2,37,2022-11-12 06:23:55,2023-01-24 15:02:52,74
9271,0,0,0,0,0,83,2022-09-15 13:24:09,2023-01-22 12:41:14,129
9271,1,0,0,0,0,17,2022-09-15 13:24:26,2023-01-22 12:41:20,129
9271,1445,2,66,1,0,75,2022-09-22 07:43:35,2022-11-17 18:06:31,57
9271,2045,1,0,10,0,18,2022-12-12 13:15:39,2022-12-29 17:40:39,18
9271,2046,0,0,0,0,4,2022-12-05 11:05:45,2022-12-29 17:41:11,25
9271,2419,3,0,13,0,31,2022-12-03 14:22:22,2023-01-22 12:40:10,50
9271,2672,0,0,33,0,45,2022-11-23 21:09:06,2023-01-22 12:40:43,60
9271,2692,5,0,19,0,39,2022-11-23 21:11:10,2023-01-22 12:41:42,60
9273,0,0,0,0,0,23,2022-09-19 10:35:54,2022-12-22 09:02:39,94
9273,1,0,0,0,0,1,2022-10-13 00:02:34,2022-10-13 00:02:34,1
9273,1703,15,0,34,0,77,2022-09-19 10:36:07,2022-12-22 09:16:44,94
9294,0,0,0,0,0,9,2022-10-11 05:42:30,2023-01-16 07:50:21,98
9294,1,0,0,0,2,2,2023-01-16 07:49:50,2023-01-16 07:50:12,1
9294,406,0,0,0,0,1,2022-10-11 05:42:37,2022-10-11 05:42:37,1
9294,1703,0,0,0,0,1,2022-10-11 05:43:00,2022-10-11 05:43:00,1
9294,1705,0,0,0,0,1,2022-10-11 05:42:47,2022-10-11 05:42:47,1
9294,1708,0,0,0,0,1,2022-10-11 05:42:43,2022-10-11 05:42:43,1
9295,0,0,0,0,0,37,2022-09-23 11:28:29,2022-12-12 12:46:04,81
9295,1445,1,1,0,0,5,2022-09-23 11:29:17,2022-09-23 11:29:50,1
9295,3072,3,0,24,0,48,2022-09-23 11:30:02,2022-11-16 08:56:43,54
9300,0,0,0,0,0,90,2022-09-06 11:59:13,2023-01-23 13:33:40,140
9300,1,0,0,0,2,2,2023-01-07 10:44:23,2023-01-10 11:38:53,4
9300,1927,7,0,0,0,42,2022-09-09 12:36:35,2023-01-08 16:08:15,122
9300,2008,0,0,0,0,7,2022-09-06 12:00:39,2022-11-12 21:45:40,68
9300,2009,5,0,16,1,47,2022-09-09 12:38:22,2022-11-12 21:48:56,65
9300,2011,10,31,30,0,106,2022-10-15 13:24:41,2023-01-11 08:38:55,88
9300,2012,0,0,0,0,6,2022-10-15 13:22:32,2022-11-12 21:43:44,29
9300,2013,18,0,0,0,62,2022-09-09 12:35:48,2023-01-23 13:33:54,137
9300,2700,0,0,0,0,9,2022-09-25 16:39:17,2023-01-08 16:06:35,105
9300,2701,1,0,0,0,11,2022-09-09 12:27:16,2023-01-08 16:06:51,122
9300,2903,16,0,0,2,57,2022-10-15 13:22:47,2023-01-22 19:03:13,100
9302,0,0,0,0,0,202,2022-09-06 16:30:23,2023-01-17 19:34:12,134
9302,1,0,0,0,1,2,2022-11-08 14:03:26,2022-11-24 12:46:07,16
9302,1927,13,0,0,0,38,2022-09-17 11:19:13,2023-01-10 18:28:19,116
9302,2008,0,0,0,0,20,2022-09-06 16:33:41,2023-01-11 05:21:39,127
9302,2009,14,0,24,0,84,2022-09-06 16:33:38,2023-01-11 05:21:41,127
9302,2011,24,34,93,15,255,2022-09-06 16:33:36,2023-01-17 19:34:36,134
9302,2012,0,0,0,0,32,2022-09-06 16:31:08,2023-01-10 06:29:38,126
9302,2013,81,0,0,0,196,2022-09-06 16:31:01,2023-01-15 14:17:58,131
9302,2700,0,0,0,0,39,2022-09-06 16:30:58,2023-01-15 14:17:56,131
9302,2701,0,0,0,0,32,2022-09-06 16:30:49,2023-01-10 06:29:49,126
9302,2903,89,0,0,0,209,2022-09-06 16:30:45,2023-01-13 09:08:28,129
9305,0,0,0,0,0,178,2022-10-03 12:57:19,2023-01-24 21:10:56,114
9305,1,0,0,0,20,20,2022-11-24 12:35:37,2023-01-24 21:11:00,62
9305,2036,39,25,1,0,124,2022-10-04 07:49:56,2023-01-22 10:44:21,111
9305,2042,37,0,8,0,83,2022-10-03 13:08:24,2022-10-31 11:49:42,28
9305,2603,4,0,6,0,25,2022-10-04 09:33:17,2023-01-19 19:33:15,108
9305,3120,27,0,56,0,144,2022-10-04 09:34:28,2023-01-15 16:45:19,104
9305,3121,8,0,20,0,47,2022-10-07 18:38:58,2023-01-15 20:01:43,101
9305,3133,9,0,40,0,93,2022-11-14 05:42:20,2023-01-24 09:25:21,72
9313,0,0,0,0,0,41,2022-09-24 04:49:02,2023-01-19 15:04:32,118
9313,1,0,0,0,7,7,2022-10-20 09:33:09,2023-01-19 15:04:40,92
9313,3114,0,0,0,0,4,2022-10-21 09:17:15,2022-11-10 10:29:58,21
9313,3117,0,0,10,0,22,2022-10-04 15:56:18,2022-10-31 12:55:50,27
9313,3118,0,0,0,0,2,2022-10-21 09:17:00,2022-12-02 08:22:47,42
9313,3119,0,0,0,0,4,2022-10-20 09:33:22,2022-12-02 08:22:54,43
9315,0,0,0,0,0,3,2022-10-18 14:02:50,2023-01-02 12:54:42,76
9315,1,0,0,0,1,1,2022-10-18 14:03:11,2022-10-18 14:03:11,1
9315,2009,1,0,0,0,2,2023-01-02 12:57:22,2023-01-02 12:57:32,1
9315,2011,0,0,6,1,8,2022-10-18 14:03:22,2023-01-02 12:56:41,76
9315,2013,0,0,0,0,1,2022-10-18 14:04:05,2022-10-18 14:04:05,1
9315,2700,0,0,0,0,1,2022-10-18 14:04:00,2022-10-18 14:04:00,1
9315,2903,0,0,0,0,1,2022-10-18 14:03:50,2022-10-18 14:03:50,1
9326,0,0,0,0,0,43,2022-09-01 10:44:09,2023-01-09 19:51:13,131
9326,1,0,0,0,2,2,2022-10-10 02:47:00,2023-01-09 19:51:27,92
9326,1445,0,0,0,0,6,2022-10-10 02:47:58,2023-01-09 19:52:04,92
9326,2046,0,0,0,0,3,2022-10-10 02:48:17,2022-11-01 15:53:19,23
9326,2414,0,0,0,0,4,2022-09-01 10:44:21,2022-11-01 15:53:08,62
9326,2419,0,0,0,0,4,2022-09-01 10:44:33,2022-11-01 15:53:01,62
9326,2902,0,0,0,2,11,2022-09-01 10:44:41,2022-11-01 15:52:56,62
9351,0,0,0,0,0,7,2023-01-12 17:28:46,2023-01-12 19:13:33,1
9351,1,0,0,0,1,4,2023-01-12 17:29:46,2023-01-12 19:13:21,1
9351,1335,0,0,0,0,1,2023-01-12 19:13:24,2023-01-12 19:13:24,1
9351,1992,0,0,0,0,1,2023-01-12 17:28:58,2023-01-12 17:28:58,1
9357,0,0,0,0,0,62,2022-09-20 14:20:11,2022-12-11 12:59:23,82
9357,1,0,0,0,5,10,2022-09-20 14:23:08,2022-12-09 07:13:50,80
9357,3113,0,0,0,0,3,2022-10-20 17:14:24,2022-12-09 07:13:34,50
9357,3114,0,0,0,1,6,2022-10-20 17:14:22,2022-12-09 07:13:24,50
9357,3116,0,0,0,0,3,2022-10-20 17:14:19,2022-12-09 07:13:40,50
9365,0,0,0,0,0,93,2022-09-06 08:05:15,2022-11-29 20:09:43,85
9365,1,0,0,0,2,13,2022-09-06 08:05:51,2022-09-16 17:54:49,11
9365,511,3,0,0,0,11,2022-09-16 17:50:50,2022-11-29 20:09:02,75
9365,3113,0,0,0,0,1,2022-11-29 20:09:29,2022-11-29 20:09:29,1
9365,3114,0,0,0,0,2,2022-11-29 20:09:17,2022-11-29 20:09:40,1
9365,3116,0,0,0,0,2,2022-11-29 20:09:25,2022-11-29 20:09:37,1
9366,0,0,0,0,0,22,2022-09-20 09:21:39,2022-12-21 09:17:16,92
9366,1,0,0,0,1,4,2022-09-20 09:55:06,2022-10-27 07:47:24,37
9366,1445,0,293,1,1,300,2022-10-19 09:20:39,2022-12-21 09:16:44,63
9366,3072,3,0,0,9,20,2022-09-20 09:21:59,2022-10-26 09:29:51,37
9366,3073,0,0,0,2,7,2022-09-26 07:09:40,2022-10-26 09:29:45,31
9366,3074,0,0,0,1,6,2022-09-26 07:10:26,2022-10-26 09:29:37,31
9366,3075,0,0,0,3,8,2022-09-26 07:09:52,2022-10-26 09:29:34,31
9366,3076,0,0,0,4,9,2022-09-26 07:10:02,2022-10-26 09:29:30,31
9368,0,0,0,0,0,10,2022-09-18 12:27:56,2023-01-03 13:59:18,108
9377,0,0,0,0,0,15,2022-11-09 10:04:46,2023-01-20 21:33:00,73
9377,1445,0,41,3,1,48,2022-11-09 10:04:59,2023-01-20 21:39:57,73
9377,3072,0,0,16,0,18,2023-01-20 21:31:35,2023-01-20 21:41:49,1
9377,3073,0,0,0,0,1,2023-01-20 21:35:32,2023-01-20 21:35:32,1
9377,3074,0,0,24,0,39,2023-01-20 21:32:09,2023-01-20 21:35:26,1
9377,3075,0,0,0,0,1,2023-01-20 21:32:06,2023-01-20 21:32:06,1
9377,3076,0,0,0,0,2,2023-01-20 21:31:54,2023-01-20 21:41:24,1
9382,0,0,0,0,0,33,2022-09-04 16:54:39,2023-01-15 17:23:09,134
9382,1,0,0,0,3,4,2022-09-04 16:55:02,2022-09-07 14:45:58,3
9382,2008,0,0,0,0,2,2022-09-07 16:24:25,2022-09-07 16:24:44,1
9382,2012,0,0,0,0,14,2022-09-07 16:24:16,2023-01-15 17:32:03,131
9382,2013,68,0,0,1,146,2022-09-07 14:54:45,2023-01-15 17:37:01,131
9382,2015,9,0,2,0,22,2022-09-07 14:46:37,2022-11-24 08:13:18,78
9382,2431,0,0,0,1,13,2022-11-21 11:30:18,2023-01-15 17:32:07,56
9382,2445,8,0,24,1,69,2022-11-21 11:30:16,2023-01-15 13:43:25,56
9382,2701,3,0,0,1,15,2022-11-21 11:30:13,2023-01-14 10:53:54,54
9382,2903,59,0,0,2,137,2022-09-07 14:46:15,2023-01-15 17:25:19,131
9384,0,0,0,0,0,24,2022-10-03 14:27:31,2023-01-16 22:36:23,106
9384,1,0,0,0,1,13,2022-10-03 14:27:47,2023-01-16 22:36:39,106
9384,3114,0,0,0,0,2,2023-01-16 22:35:56,2023-01-16 22:36:52,1
9384,3117,0,0,41,0,66,2022-10-03 14:28:05,2023-01-16 22:36:59,106
9384,3118,0,0,0,0,2,2023-01-07 02:53:43,2023-01-16 22:36:47,10
9384,3119,0,0,0,0,3,2023-01-08 18:25:14,2023-01-16 22:35:47,9
9386,0,0,0,0,0,53,2022-10-03 07:04:35,2023-01-24 15:28:24,114
9386,1,0,0,0,17,17,2022-10-03 07:05:13,2023-01-24 15:28:31,114
9386,1001,0,0,0,0,5,2022-10-10 07:08:06,2022-11-02 16:54:53,24
9386,1183,0,0,0,0,1,2022-10-31 18:02:21,2022-10-31 18:02:21,1
9386,1184,0,0,0,0,2,2022-10-31 18:02:55,2022-11-05 11:05:38,5
9386,1185,0,0,0,0,1,2022-10-31 18:02:37,2022-10-31 18:02:37,1
9386,1191,0,0,2,0,6,2022-10-31 18:01:36,2022-10-31 18:02:08,1
9386,1192,0,0,0,0,1,2022-10-31 18:02:25,2022-10-31 18:02:25,1
9386,3114,0,0,0,0,3,2022-10-03 07:07:19,2022-10-31 18:02:33,29
9386,3117,1,0,36,2,72,2022-10-03 07:05:01,2023-01-24 15:26:59,114
9386,3118,0,0,0,0,1,2022-10-03 07:07:15,2022-10-03 07:07:15,1
9395,0,0,0,0,0,733,2022-09-23 09:22:27,2023-01-23 06:40:12,122
9395,1,0,0,0,17,90,2022-11-02 12:05:54,2023-01-23 06:40:12,82
9395,1927,0,0,0,0,1,2023-01-13 16:34:15,2023-01-13 16:34:15,1
9395,2008,0,0,0,0,8,2022-11-15 12:18:42,2023-01-13 16:36:46,60
9395,2009,6,0,18,0,40,2022-09-23 09:22:47,2023-01-13 16:40:21,113
9395,2011,6,23,29,0,99,2022-11-14 11:53:41,2023-01-16 15:45:53,64
9395,2012,0,0,0,0,8,2022-11-19 13:43:31,2023-01-16 15:46:03,59
9395,2013,23,0,0,1,51,2022-10-31 12:48:52,2023-01-10 08:28:25,71
9395,2700,0,0,0,0,6,2022-10-28 16:26:34,2023-01-13 16:31:42,78
9395,2701,0,0,0,0,1,2023-01-16 15:40:30,2023-01-16 15:40:30,1
9395,2903,71,0,0,0,112,2022-10-31 12:48:38,2023-01-12 19:36:48,74
9414,0,0,0,0,0,45,2022-10-21 18:12:08,2023-01-08 22:04:34,80
9414,1,0,0,0,0,2,2022-11-01 23:29:38,2022-11-01 23:30:09,1
9414,770,35,0,0,1,72,2022-10-21 18:13:07,2023-01-08 21:56:45,80
9414,2658,0,0,0,0,8,2022-10-21 18:12:44,2023-01-02 20:56:23,74
9418,0,0,0,0,0,18,2022-09-23 07:18:55,2022-09-23 07:22:24,1
9418,1,0,0,0,0,2,2022-09-23 07:19:15,2022-09-23 07:21:14,1
9422,0,0,0,0,0,28,2022-09-14 07:53:43,2023-01-18 13:00:38,127
9422,1,0,0,0,2,2,2022-10-26 07:14:53,2022-12-09 16:04:55,45
9422,1445,4,70,1,0,81,2022-09-29 06:14:24,2022-11-17 18:06:29,50
9422,2046,0,0,0,0,2,2022-10-26 07:14:34,2022-11-09 09:00:49,15
9422,2419,0,0,11,0,17,2023-01-18 12:44:15,2023-01-18 13:00:38,1
9422,2672,0,0,6,0,6,2022-11-29 20:48:37,2022-12-02 20:25:28,3
9422,2692,4,0,9,0,18,2022-09-21 06:37:40,2022-12-19 19:33:54,90
9428,0,0,0,0,0,163,2022-09-05 13:26:00,2023-01-18 09:12:56,135
9428,1,0,0,0,15,15,2022-10-03 15:06:31,2023-01-18 09:12:52,107
9428,1009,7,0,0,2,18,2022-09-05 13:26:01,2022-10-26 21:18:32,52
9428,1138,11,0,0,0,28,2022-10-05 19:21:38,2023-01-04 15:16:14,91
9428,2326,0,0,0,0,4,2022-09-05 13:27:21,2022-11-15 17:33:59,72
9428,2346,2,0,0,0,8,2022-09-05 13:27:16,2022-11-15 17:33:55,72
9428,2347,0,0,0,0,2,2022-09-13 10:53:05,2022-12-19 18:59:40,98
9428,2348,0,0,0,0,2,2022-10-18 18:50:31,2022-10-18 18:51:02,1
9428,2349,0,0,2,0,10,2022-09-28 05:11:09,2022-12-13 16:46:55,77
9428,2403,20,0,26,0,90,2022-09-11 13:17:35,2022-12-24 17:03:32,105
9428,2575,4,0,0,0,9,2022-12-12 13:48:54,2023-01-16 11:10:51,35
9428,3096,6,0,31,0,55,2022-10-19 13:37:38,2022-12-30 08:59:05,72
9433,0,0,0,0,0,32,2022-10-04 18:19:20,2023-01-16 16:28:31,104
9433,2012,0,0,0,0,8,2022-10-04 18:40:31,2023-01-16 11:20:48,104
9433,2013,19,0,0,0,43,2022-10-04 18:40:22,2023-01-16 16:28:56,104
9433,2015,10,0,4,0,27,2022-10-04 18:31:05,2022-11-21 13:01:57,48
9433,2031,1,0,0,0,10,2022-10-04 18:29:40,2022-12-15 19:40:04,73
9433,2431,41,0,0,0,51,2022-11-21 12:33:38,2023-01-16 11:53:49,56
9433,2445,22,0,2,0,53,2022-10-04 18:20:05,2022-11-29 06:56:29,56
9433,2903,39,0,0,0,79,2022-10-04 18:19:24,2023-01-16 11:54:54,104
9435,0,0,0,0,0,78,2022-09-14 03:56:41,2023-01-15 19:32:16,124
9435,1,0,0,0,0,3,2022-09-23 04:37:49,2022-12-22 09:07:29,91
9435,1009,14,0,2,0,24,2022-09-23 04:38:07,2022-10-22 22:06:40,30
9435,1138,7,0,0,0,19,2022-10-23 17:38:29,2023-01-05 08:50:50,74
9435,2346,1,0,0,0,4,2022-11-08 21:58:08,2022-11-09 18:53:07,1
9435,2347,9,0,0,0,20,2022-10-04 13:05:29,2022-11-07 17:35:06,35
9435,2348,0,0,0,0,1,2023-01-15 19:32:17,2023-01-15 19:32:17,1
9435,2349,0,0,0,0,1,2022-10-27 14:12:51,2022-10-27 14:12:51,1
9435,2403,12,0,14,0,54,2022-09-14 04:00:25,2022-12-22 09:07:34,100
9435,2575,6,0,0,0,8,2023-01-01 16:22:31,2023-01-15 20:40:03,15
9435,3096,5,0,13,0,32,2022-10-20 13:58:13,2023-01-01 16:22:13,74
9436,0,0,0,0,0,16,2022-11-26 06:19:06,2023-01-21 07:29:47,57
9436,1,0,0,0,0,1,2023-01-09 14:47:34,2023-01-09 14:47:34,1
9436,932,0,0,0,0,1,2023-01-09 14:47:22,2023-01-09 14:47:22,1
9436,963,0,0,0,1,7,2023-01-09 14:46:15,2023-01-09 14:46:48,1
9436,969,0,0,0,0,1,2023-01-09 14:47:21,2023-01-09 14:47:21,1
9436,1698,5,0,34,1,76,2023-01-09 14:41:00,2023-01-21 09:12:18,12
9436,2285,0,0,0,0,3,2023-01-09 14:46:34,2023-01-09 14:47:27,1
9436,2307,1,0,6,0,10,2023-01-09 14:41:32,2023-01-09 14:58:10,1
9436,2308,6,0,0,0,15,2023-01-09 14:41:29,2023-01-10 21:24:52,2
9436,2310,0,0,0,0,3,2023-01-09 14:41:26,2023-01-10 21:03:58,2
